rating,title,text,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,product_category,source_row_id,source_dataset,source_path
4.0,My favorite,"I love this coffee,it's got a delightful flavor of truly good coffee. Not strong or too weak, just good coffee...I think I'll order more right now...",B00I08JAYG,B07V4TLSV1,AFNT6ZJCYQN3WDIKUSWHJDXNND2Q,1442177924000,1,True,Grocery_and_Gourmet_Food,322,McAuley-Lab/Amazon-Reviews-2023,raw/review_categories/Grocery_and_Gourmet_Food.jsonl
4.0,Good,This tea is good.  Could be better in flavor and aroma.  Does not hold up well in a latte.,B004ZT4I78,B0BSG5FK4G,AHUVQ4UNB2JGV6MY4ZT75SZLPUBQ,1611058293304,1,True,Grocery_and_Gourmet_Food,325,McAuley-Lab/Amazon-Reviews-2023,raw/review_categories/Grocery_and_Gourmet_Food.jsonl
5.0,Hard to tell this is instant coffee,"I like to hike and camp, and used to log around a French press. In the interest of saving weight in my pack, I tried these, and I have to say this certainly does the trick!<br /><br />I just fire up the jetboil stove and viola! Coffee in two minutes... just like magic!",B01LTI961K,B08FVH85JP,AFGUPTDFAWOHHL4LZDV27ERDNOYQ,1546662014429,0,True,Grocery_and_Gourmet_Food,358,McAuley-Lab/Amazon-Reviews-2023,raw/review_categories/Grocery_and_Gourmet_Food.jsonl
5.0,So happy I found this coffee!,"I was going to have to give up coffee all together until I found Puroast coffee.  From New Orleans,  I've been drinking coffee since I was 4 years old, dark roast coffee and chicory and I know what good coffee should taste and smell like.  I tried the Puroast French Roast coffee in desperation and was so happy I did.  Beautifully full bodied  and rich tasting, sans the chicory of course, but I can live with that.  I also tried their Expresso style, and didn't really care for it, but that is just my taste. If that is your style, then just see for yourself.  I also get the k-cups for when I am at work.<br />  I would highly recommend this brand.  Find the style you like, you won't be disappointed.",B00IDXTN9U,B0BVM8531V,AH6PLOGWYIVIWLJTY756BHNFD4YA,1645289764249,0,False,Grocery_and_Gourmet_Food,400,McAuley-Lab/Amazon-Reviews-2023,raw/review_categories/Grocery_and_Gourmet_Food.jsonl
5.0,Only coffee I can drink!,"I have to be careful with any acidic foods and this coffee fits that bill to the tee.  French Roast is full bodied and tastes wonderful.  Finding this low acid, great tasting coffee, I can keep drinking my favorite beverage without sacrificing any flavor.  Very, very pleased with this coffee.",B001EXZ8DG,B0C4G85DS8,AH6PLOGWYIVIWLJTY756BHNFD4YA,1644459769856,0,True,Grocery_and_Gourmet_Food,401,McAuley-Lab/Amazon-Reviews-2023,raw/review_categories/Grocery_and_Gourmet_Food.jsonl
5.0,Deep coffee flavor,Smells wonderful…real coffee flavor,B0937WJ68N,B0B952ZY1T,AHI3JGUFPMIJLPYTHBMTFAOZ4XFA,1639084949574,0,True,Grocery_and_Gourmet_Food,408,McAuley-Lab/Amazon-Reviews-2023,raw/review_categories/Grocery_and_Gourmet_Food.jsonl
4.0,Not entirely our cup of tea,"Nice ground coffee, not really our taste though. It is a mild version of coffee, probably perfect for parties and stuff where folks don't like their java strong. When it comes to mornings, though, we prefer a stronger blend. Folgers does make a good cup of coffee, just not our taste or preferred blend. Nice value pack.",B099KPRZQJ,B099KPRZQJ,AFSKPY37N3C43SOI5IEXEK5JSIYA,1637752948585,0,False,Grocery_and_Gourmet_Food,504,McAuley-Lab/Amazon-Reviews-2023,raw/review_categories/Grocery_and_Gourmet_Food.jsonl
5.0,Great way to start the day!,"I usually have at least one energy drink a day, typically in the morning before I go for my run. I am not a coffee drinker, so I am always in the market for a way to supplement my energy. I really like this Runa Bold as one of my new favorites. I love the tropical fruit flavor and when it's icy cold it's definitely just what I need to get my morning started. I love the boost it gives me. I also enjoy having one in the mid afternoon at work to help me through the remainder of the day. Highly recommend!",B0923B8Q8W,B09L2Z8MJ9,AFSKPY37N3C43SOI5IEXEK5JSIYA,1634552433216,0,False,Grocery_and_Gourmet_Food,505,McAuley-Lab/Amazon-Reviews-2023,raw/review_categories/Grocery_and_Gourmet_Food.jsonl
5.0,Great espresso for your Nespresso machine!,"I love espresso and buy capsules for my Nespresso machine on a regular basis. Of course, I had been using Nespresso capsules and I find them super expensive (of course unless they are running a coupon or sale). This Ilan's brand is a great alternative. Same great taste and strength but at lesser of a cost than the Nespresso brand. I am sold on these and will be using them exclusively going forward. Highly recommend!",B0822WWWBF,B08RZDWWQZ,AFSKPY37N3C43SOI5IEXEK5JSIYA,1597147504637,0,False,Grocery_and_Gourmet_Food,512,McAuley-Lab/Amazon-Reviews-2023,raw/review_categories/Grocery_and_Gourmet_Food.jsonl
5.0,"A little strong, but wonderful!","I love Nespresso! This double espresso is just perfect (albeit a bit strong). Full bodied, wonderful flavor and a great way to finish a dinner or just to have as a mid afternoon pick me up. True to other Nespresso blends, this variety is easy to make and just wonderful to savor! Be sure you like your coffee strong with this double variety.",B07M8YV12G,B07SFZS5N3,AFSKPY37N3C43SOI5IEXEK5JSIYA,1583587280587,0,False,Grocery_and_Gourmet_Food,519,McAuley-Lab/Amazon-Reviews-2023,raw/review_categories/Grocery_and_Gourmet_Food.jsonl
5.0,An absolutely great variety pack of espressos!,"I love Nespresso! This variety espresso pack is just perfect. All blends are terrific (although I do favor the medium blend). Full bodied, wonderful flavor and a great way to finish a dinner or just to have as a mid afternoon pick me up. True to other Nespresso blends, this variety pack is pleasing to all pallets and just wonderful to savor!",B01MTJAK7S,B0CDLRTR5L,AFSKPY37N3C43SOI5IEXEK5JSIYA,1583587182464,0,False,Grocery_and_Gourmet_Food,520,McAuley-Lab/Amazon-Reviews-2023,raw/review_categories/Grocery_and_Gourmet_Food.jsonl
5.0,Another great Nespresso product!,"I love Nespresso! This medium roast espresso is just perfect. Full bodied, wonderful flavor and a great way to finish a dinner or just to have as a mid afternoon pick me up. True to other Nespresso blends, this variety is easy to make and just wonderful to savor!",B004ZYDB5I,B004ZYDB5I,AFSKPY37N3C43SOI5IEXEK5JSIYA,1583587066209,0,False,Grocery_and_Gourmet_Food,521,McAuley-Lab/Amazon-Reviews-2023,raw/review_categories/Grocery_and_Gourmet_Food.jsonl
4.0,Makes a great sweet coffee blend drink!,"I wasn't sure what to expect when I got these. I love a good coffee and I also love a great hot chocolate, but German Chocolate Cake? Actually, this was a great blend of both. However, it's not an everyday coffee for me, too overly sweet for morning/breakfast use. This does make, however, a great after dinner blend with dessert or even in the afternoon when you are craving something sweet. I really did like this.",B07TM8B1WR,B088SSNTH1,AFSKPY37N3C43SOI5IEXEK5JSIYA,1571914390286,0,False,Grocery_and_Gourmet_Food,529,McAuley-Lab/Amazon-Reviews-2023,raw/review_categories/Grocery_and_Gourmet_Food.jsonl
5.0,My new favorite morning coffee!,"Great tasting, full bodied, this is terrific blend. Packaged in a convenient 6 pack, this is an economical way to have access to some of the best tasting coffee you will ever have. I highly recommend this coffee for any time of day, not just morning!",B07VXZ2GYR,B07WRDVV79,AFSKPY37N3C43SOI5IEXEK5JSIYA,1571413765354,0,False,Grocery_and_Gourmet_Food,530,McAuley-Lab/Amazon-Reviews-2023,raw/review_categories/Grocery_and_Gourmet_Food.jsonl
5.0,My most favorite cup of coffee!,"This is one of my favorite Keurig coffees. The caramel honey Starbucks flavor is full bodied, rich and has an amazing taste. I prefer to have this flavor mid-afternoon and I usually 'supplement' it with some shortbread cookies to give me the energy boost I need. To me, this home brew tastes just as good, if not better, than anything I can get at a Starbucks store and I can have it at home anytime I want it. I am hooked!",B07NPM4RRR,B07NPM4RRR,AFSKPY37N3C43SOI5IEXEK5JSIYA,1561026464528,0,False,Grocery_and_Gourmet_Food,534,McAuley-Lab/Amazon-Reviews-2023,raw/review_categories/Grocery_and_Gourmet_Food.jsonl
5.0,These are a hit with myself and my entire family!,"These are absolutely some of my favorites. First, I love Junior mints and buy them for snacks quite often. Then, when you combine it with hot chocolate and K-Cup pods you have one of the most amazing hot drinks on the market today. I love making a cup mid-afternoon as a snack and pick me up. The mint is totally refreshing and the hot chocolate just cannot be beat for flavor. My grandson (age 5) begs for these when he visits. Total hit for my family! Thanks Keurig for another great product!",B00P17F9M6,B08L93F73V,AFSKPY37N3C43SOI5IEXEK5JSIYA,1551353239709,0,False,Grocery_and_Gourmet_Food,542,McAuley-Lab/Amazon-Reviews-2023,raw/review_categories/Grocery_and_Gourmet_Food.jsonl
1.0,GROSS !!,gross !!! dont bother  !!!!  idk what this tastes like  its surely not coffee  ill NEVER purchase Smart Sips again  ........and i have a brand new machine so its surely not that .. and i used 3 different cups with 3 diff amounts of water  GROSS GROSS GROSS !!!,B010EOQGCC,B09X6WM1K2,AHGAOIZVODNHYMNCBV4DECZH42UQ,1502137073942,0,True,Grocery_and_Gourmet_Food,728,McAuley-Lab/Amazon-Reviews-2023,raw/review_categories/Grocery_and_Gourmet_Food.jsonl
3.0,Just average coffee,"Because I love dark cocoa coffee like Bustelo chocolate, I thought I would try this. It is just average coffee. Will not buy again.",B00M31BP12,B0C7KY9QB4,AFGEM6BXCYHUILEOA3P2ZYBEF2TA,1630257923709,0,True,Grocery_and_Gourmet_Food,776,McAuley-Lab/Amazon-Reviews-2023,raw/review_categories/Grocery_and_Gourmet_Food.jsonl
1.0,Starbucks blah,"Just not my flavor for coffee. It was bitter, not sweet at all, never distinguished what kind of coffee flavor it was supposed to be.",B083XDH8K8,B083XDH8K8,AEYS7TG2WOZAB7NLRVGTM5XZIG3Q,1627409725905,0,True,Grocery_and_Gourmet_Food,836,McAuley-Lab/Amazon-Reviews-2023,raw/review_categories/Grocery_and_Gourmet_Food.jsonl
3.0,Cadbury Dairy Milk fruit & Nut Chocolate Bar Single bar,"I am a huge fan of this bar.  Surprisingly good.  I usually purchase the larger, flatter bar.  These are good, but not quite as good as the larger, flatter bars because the flatter bars seem to have more fruit and nuts.  These are smaller, 'single' bars are thicker chocolate but why less fruit and nuts which are key to these chocolate bars. Maybe it's just that the flatter chocolate makes the fruit and nuts stand out? Not sure. In the first 'single' bar I opened I had 2 pieces of raisins (what happened the whole fruit?) and about 3 chips of almond in a 6"" chocolate bar. Eh. I am going to go back to the flatter ones.  Just my personal opinion.  The other disappointment is that expiration date on this box is 10/2022.  It's a box of 48.  Should have had at least a year.",B009JS37FE,B0B6JHS7Q2,AFZUK3MTBIBEDQOPAK3OATUOUKLA,1655840557421,0,True,Grocery_and_Gourmet_Food,1136,McAuley-Lab/Amazon-Reviews-2023,raw/review_categories/Grocery_and_Gourmet_Food.jsonl
1.0,NOT 100% Kona coffee as advertised,"1. Shame on me for not reading the previously posted reviews!<br />2. NOT KONA COFFEE. it's a blend of anything they'd like<br />3. Tastes like old regular can coffee<br />4. Really bummed as I purchased as gifts.<br />*1 note.. each bag came individually boxed and cello sealed. Like you would like your really delicious 100% KONA coffee to be delivered. Too bad this stuff is junk<br />5. NO LABEL listing ""blend"" - one single sticker stating ""Aloha gold""  yeah. Right.<br />Grrrrrrrrrrrrr. Always read reviews! After 30 years you'd think I'd have learned.<br />Cannot recommend this purchase to literally anyone. I never hesitate to update my reviews should new info seem useful.",B004QM0XLO,B004QM0XLO,AFZUK3MTBIBEDQOPAK3OATUOUKLA,1648848667006,0,True,Grocery_and_Gourmet_Food,1175,McAuley-Lab/Amazon-Reviews-2023,raw/review_categories/Grocery_and_Gourmet_Food.jsonl
1.0,Double Donut pumpkin spice kcups,"You get 4 boxes of these - so LOTS of kcups and they work in your kcup brewer.  But that's where the positive ends.  You can smell the pumpkin spice faintly - but when brewed it tasted like - watery pumpkin spice! I've never tasted any coffee like it. (FYI - these are DECAF - but that doesn't mean NO coffee)  I actually opened the kcup to see if there were coffee grounds in the cup.  There is some brown stuff that looks like coffee? Not sure.  You should be able to smell or taste coffee period.  No coffee flavor at all - as I said, just watery faint pumpkin spice flavor.  What a huge disappointment.  I landed all 4 in the recycle bin.",B01HQF7WPM,B01HQF7WPM,AFZUK3MTBIBEDQOPAK3OATUOUKLA,1633125824522,2,True,Grocery_and_Gourmet_Food,1247,McAuley-Lab/Amazon-Reviews-2023,raw/review_categories/Grocery_and_Gourmet_Food.jsonl
5.0,Kauai Coffee,"I sent this to a friend of mine who loves her coffee - and hadn't tried this brand yet.  I love this brand.  Any style/flavor.  Rich - of course, it's a bit pricey.",B007PM9ZK2,B09HCFRWNP,AFZUK3MTBIBEDQOPAK3OATUOUKLA,1586730641111,0,True,Grocery_and_Gourmet_Food,1380,McAuley-Lab/Amazon-Reviews-2023,raw/review_categories/Grocery_and_Gourmet_Food.jsonl
3.0,Door County Christmas,"I'm really disappointed in this coffee, the flavor is ok, you can taste the rum but you can not taste the cinnamon or nutmeg and that's why I bought it. I don't think I'd buy it again.",B0B9CDS1MD,B09MSRFQZC,AFSNGBROR4NUCU6UQCJBB4VEJOPA,1668184111861,2,True,Grocery_and_Gourmet_Food,1888,McAuley-Lab/Amazon-Reviews-2023,raw/review_categories/Grocery_and_Gourmet_Food.jsonl
3.0,"The Coffee Fool Fool's Whole Bean, Whole Bean, African Cinnamon, 12 Ounce","I love anything cinnamon, especially coffee was very disappointed when I rece this, not even a hint of cinnamon",B009CF8JQG,B00B8NQR46,AFSNGBROR4NUCU6UQCJBB4VEJOPA,1602516339369,0,True,Grocery_and_Gourmet_Food,1951,McAuley-Lab/Amazon-Reviews-2023,raw/review_categories/Grocery_and_Gourmet_Food.jsonl
3.0,Purecane Sugar Substitute Baking Sweetener | Zero Calorie | Made from All Natural Sugar Cane |,"Was very disappointed, I read the reviews to find a sugar substitute that would not have such a awful taste in warm bevarages and this one won, but after adding it to my coffee it did have an unpleasa aftertaste. Not as bad as some but def  has one, I guess it's just not poss to have your coffee and great taste without sugar, and it's very expensive!",B084749H8R,B092C7GMCD,AFSNGBROR4NUCU6UQCJBB4VEJOPA,1600886225944,0,True,Grocery_and_Gourmet_Food,1965,McAuley-Lab/Amazon-Reviews-2023,raw/review_categories/Grocery_and_Gourmet_Food.jsonl
3.0,Coffee creamer cups,"Love the flavor but very disapointed in the size, the cups are half the size of cups in resturaunts and gas stations so not the bargain thought I was getting.",B00UL22LQI,B00UL22LQI,AFSNGBROR4NUCU6UQCJBB4VEJOPA,1581190201226,0,True,Grocery_and_Gourmet_Food,2036,McAuley-Lab/Amazon-Reviews-2023,raw/review_categories/Grocery_and_Gourmet_Food.jsonl
5.0,Surprisingly Good,"I've only used it once, but it was surprisingly good. No after taste. I just mixed up a small batch of chocolate cookies without using a recipe. The cookies actually tasted like they had chocolate chips in them. My sister agreed. We were amazed. They were exceptionally good and we couldn't believe they had no chips of bits of chocolate candy. This is a gamechanger in my opinion. I can't wait to play with this product to see what I can produce with it. Exceptional.  No way could I have gotten this with regular sugar. Yes I will be buying more.",B084749H8R,B092C7GMCD,AE5DIA2HDWBPNGBO2FXN2PF4NQJA,1628628152181,0,True,Grocery_and_Gourmet_Food,2131,McAuley-Lab/Amazon-Reviews-2023,raw/review_categories/Grocery_and_Gourmet_Food.jsonl
3.0,"Not happy, but my sister likes them","I should have noticed the fine print. You don't expect to be deceived when buying cookies.  First of all they are advertised as Biscotti.  They are not. They are a hard shortbread type cookie. A biscuit as the package says. Notice the the difference.  They are not sweet. Had there been a little more sweetness they might  have tasted better. They taste like a cross between a cookie and biscuit. They are crumbly and edible, but not really enjoyable. Maybe dipped in a sweet cappuccino will help.  My craving for biscotti continues. Maybe Kroger's can fulfill it. No more surprises. I had to come back to add another star. My sister does like them.  She's not big on sweet things, but likes them dipped in her coffee. To each his own.",B001LQO3WI,B003D853WQ,AE5DIA2HDWBPNGBO2FXN2PF4NQJA,1625090331737,1,True,Grocery_and_Gourmet_Food,2148,McAuley-Lab/Amazon-Reviews-2023,raw/review_categories/Grocery_and_Gourmet_Food.jsonl
5.0,Worth it,I love the individual pod cups. Flavor is good. Convenient,B00451U9Q0,B0BL9KF4SK,AHT2NP62KHFFALXILR7ZIQ2VFM7A,1637077582057,0,True,Grocery_and_Gourmet_Food,2224,McAuley-Lab/Amazon-Reviews-2023,raw/review_categories/Grocery_and_Gourmet_Food.jsonl
5.0,Great value,Love the individual boxes of 50. Great flavor,B003VTG7ZE,B0BL9KF4SK,AHT2NP62KHFFALXILR7ZIQ2VFM7A,1635045572003,0,True,Grocery_and_Gourmet_Food,2231,McAuley-Lab/Amazon-Reviews-2023,raw/review_categories/Grocery_and_Gourmet_Food.jsonl
5.0,Great value,Portion size is awesome. Wont have to buy again for awhile,B00J7PFHK2,B0BL9KF4SK,AHT2NP62KHFFALXILR7ZIQ2VFM7A,1619383719934,0,True,Grocery_and_Gourmet_Food,2282,McAuley-Lab/Amazon-Reviews-2023,raw/review_categories/Grocery_and_Gourmet_Food.jsonl
1.0,Aghh ... bad batch.,"Unfortunately, Amazon's vendor messed up this one. The coffee is completely stale and horribly bitter. Sumatra, is a mild low-acid coffee and when fresh it is smooth, choclately and never even close to bitter.<br /><br />Another Keurig order from another Amazon vendor was just fine.<br /><br />Wish I could return this or get a refund and order some more Keurig's that aren't stale and bitter.",B00I5FWX7K,B0C5HT6P91,AEDNNPW6JQ4H6NPMF2FYMIUZOTGQ,1408227999000,3,True,Grocery_and_Gourmet_Food,2307,McAuley-Lab/Amazon-Reviews-2023,raw/review_categories/Grocery_and_Gourmet_Food.jsonl
5.0,love this coffee.,it is excellent coffee and speaks well for starvucks.  i recommend.,B0944QNV4Y,B0C4FL7Y21,AEQLRIQLBPN4UUHV3L5FDRZOAL2A,1670891954893,0,True,Grocery_and_Gourmet_Food,2867,McAuley-Lab/Amazon-Reviews-2023,raw/review_categories/Grocery_and_Gourmet_Food.jsonl
5.0,Perfect and delicious,my favorite coffee.  It really speaks well for starbucks name.  love it!,B0959BPLP4,B0C3KRT7XR,AEQLRIQLBPN4UUHV3L5FDRZOAL2A,1670888704731,0,True,Grocery_and_Gourmet_Food,2871,McAuley-Lab/Amazon-Reviews-2023,raw/review_categories/Grocery_and_Gourmet_Food.jsonl
2.0,I did not like this coffee,Gave it to a friend that loves it!!!  But not my preferred coffee,B0944STNV8,B0C4FL7Y21,AG7QDTQYHFOIXFWSVUUBZOEIW2NA,1665951887335,0,True,Grocery_and_Gourmet_Food,2905,McAuley-Lab/Amazon-Reviews-2023,raw/review_categories/Grocery_and_Gourmet_Food.jsonl
4.0,Very Good,"The flavor is wonderful as long as you make it a little stronger, otherwise it's too light roasted. But very good",B00EPTA2NM,B09HCFRWNP,AGHRYSZV6QNKV7QEXWFLIQUJ232A,1529133247242,0,True,Grocery_and_Gourmet_Food,2937,McAuley-Lab/Amazon-Reviews-2023,raw/review_categories/Grocery_and_Gourmet_Food.jsonl
2.0,Sour coffee? Yes.,"Not quite a coffee snob here, but do prefer coffee that is complex, smooth, not too bitter, and just roasty enough. This was none of those things. It almost had a sour flavor, to the point that I double checked the expiration and did a nose test on my creamer to make sure that hadn't expired.<br /><br />I didn't get any notes of vanilla or macadamia. Made one pot, ended up pouring that out and then tossed the whole bag.<br /><br />Life is too short to suffer through a bad cup of coffee.",B007PMA0ZQ,B09HCFRWNP,AH4O5W3EM4CKQGHMBVTSPCJRYF7Q,1614953546439,0,True,Grocery_and_Gourmet_Food,3173,McAuley-Lab/Amazon-Reviews-2023,raw/review_categories/Grocery_and_Gourmet_Food.jsonl
1.0,Artificial tasting vanilla,The vanilla flavor is very artificial -- not nearly as pleasant as the other Folgers Gourmet Selection flavors.,B009CSS4CC,B07X718GJV,AH4O5W3EM4CKQGHMBVTSPCJRYF7Q,1471350681000,0,True,Grocery_and_Gourmet_Food,3211,McAuley-Lab/Amazon-Reviews-2023,raw/review_categories/Grocery_and_Gourmet_Food.jsonl
4.0,My mistake ordering,Very tasty but I was looking for K cup cocoa.,B00281PIBA,B07LDWG6LH,AHSAUHUTLVNKJ72GUIPGI5XZH6ZA,1550672554384,0,True,Grocery_and_Gourmet_Food,3558,McAuley-Lab/Amazon-Reviews-2023,raw/review_categories/Grocery_and_Gourmet_Food.jsonl
1.0,Didn't get Decaf,"I kept the coffee because I also drink regular, but they were NOT decaffeinated.",B00URXM6FM,B00URXM6FM,AHXSNO2ZJ7ZOTJ3Q4BVOEBT7P6FQ,1553617694856,0,True,Grocery_and_Gourmet_Food,3598,McAuley-Lab/Amazon-Reviews-2023,raw/review_categories/Grocery_and_Gourmet_Food.jsonl
5.0,Love these pods!  They are perfect for my nespresso machine,These Expresso pods fit perfectly in my Nespresso machine!  The coffee has good flavor and richness.<br /><br />I would definitely buy these pods again!,B07M8P8F73,B07SFZS5N3,AHATA6X6MYTC3VNBFJ3WIYVK257A,1583018631255,0,False,Grocery_and_Gourmet_Food,3655,McAuley-Lab/Amazon-Reviews-2023,raw/review_categories/Grocery_and_Gourmet_Food.jsonl
1.0,Tastes awful!,"The taste is terrible. I let a lot of people try this coffee and not one person likes it. They even make the ""this is gross"" face.  Down in south Louisiana where dark, strong coffee is the norm, this doesn't cut it!",B07DD5PBNB,B07PZQLDFM,AHATA6X6MYTC3VNBFJ3WIYVK257A,1537665340686,1,False,Grocery_and_Gourmet_Food,3686,McAuley-Lab/Amazon-Reviews-2023,raw/review_categories/Grocery_and_Gourmet_Food.jsonl
1.0,"Oh boy, this stuff was yummy......No, not really.","If you like chemically tasting coffee, this is the coffee for you!  This coffee was horrible.  The chocolate tasted like extremely artificial and since we had a bad snow stroms all week, I had to force myself to drink this until I could get out to the store and get real stuff.  Never again.",B009Z02S56,B07X718GJV,AGKKAXZPXFYIBA3N53YNJYU2AT3Q,1452532716000,1,True,Grocery_and_Gourmet_Food,3779,McAuley-Lab/Amazon-Reviews-2023,raw/review_categories/Grocery_and_Gourmet_Food.jsonl
5.0,I'm Set for the Summer!,"With 6 boxes of k-cups, I am set for the summer! Iced coffee is an afternoon treat for me. Of course, I can't have it too late in the afternoon or I'll have problems sleeping. These k-cups work perfectly in my Keurig machine. I followed the directions. I added some creamer to mine. Most of the ice melted pretty quickly. It made a tasty glass of iced coffee!",B08VCVJ32X,B015ZIH8CE,AHV6QCNBJNSGLATP56JAWJ3C4G2A,1620342934498,0,False,Grocery_and_Gourmet_Food,3978,McAuley-Lab/Amazon-Reviews-2023,raw/review_categories/Grocery_and_Gourmet_Food.jsonl
4.0,Mild Flavors,"I like having choices when I am choosing my coffee for the morning. This set has 4 different varieties - one flavored and the others not. The flavored one has a mild flavor and not too artificial. I'm not a fan of flavored ones that have a strong fake taste to it, but this one is fine. The brewed coffee is fairly dark and not too weak or watery. There are 96 pods so this should last a while!",B0759QCV8S,B0BC3NB2VR,AHV6QCNBJNSGLATP56JAWJ3C4G2A,1569413577899,0,False,Grocery_and_Gourmet_Food,4064,McAuley-Lab/Amazon-Reviews-2023,raw/review_categories/Grocery_and_Gourmet_Food.jsonl
5.0,Great for On The Go!,I had difficulties find the sugar free individual creamers in the grocery stores. I like to use these when traveling or when I'm not at home. These are just as expected. I purchase the larger bottles for use when I'm at home.,B007VN10VW,B0BL9KF4SK,AHV6QCNBJNSGLATP56JAWJ3C4G2A,1494765461000,0,True,Grocery_and_Gourmet_Food,4174,McAuley-Lab/Amazon-Reviews-2023,raw/review_categories/Grocery_and_Gourmet_Food.jsonl
